ContaID;Agencia;Tipo_Conta;Nome_Cliente;CPF_Cliente;Data_Abertura;Saldo_Atual;Limite_Credito;Data_Ultimo_Movimento;Status_Conta;Score_Credito;Renda_Mensal
22088-Z;3371;Salário;Rhavi da Cruz;143.207.985-97;2020-02-25;43060.68;82.95;2023-10-01;Encerrada;424;15720.33
;9344;Poupança;Bryan das Neves;814.653.709-00;2021-12-21;25950.55;0.72;2022-05-17;Inativa;6;8719.04
18636-C;8359;Corrente;Arthur Araújo;819.750.234-04;2024-08-30;49493.98;91.39;2024-12-21;Encerrada;439;10859.06
67052-F;6453;Salário;Allana Câmara;103.824.976-78;2017-10-27;37529.38;233.43;2022-10-30;Em Atraso;858;16642.38
32849-P;1102;Corrente;Luana Nascimento;124.876.905-85;2018-12-10;3936.2;53.04;2024-10-05;Inativa;218;19412.69
61428-Y;2231;Poupança;Luara Silveira;937.514.028-88;2016-04-20;8719.09;168.51;2018-04-29;Em Atraso;878;17480.63
90397-G;9620;Corrente;Letícia Gomes;039.621.587-40;2025-01-18;12210.7;78.28;2025-01-19;Em Atraso;436;18749.76
41120-S;2296;Corrente;Sr. Vinícius Costa;064.578.319-66;2024-03-26;16905.2;200.46;2024-08-15;Inativa;694;5713.21
16192-T;8156;Salário;Daniela Vargas;280.769.543-47;2017-05-05;20319.51;190.18;2019-12-16;Inativa;961;7506.41
43812-K;5020;Poupança;;930.857.412-32;2015-12-16;40782.85;14.47;2022-08-05;Em Atraso;51;14505.24
67480-H;6256;;Heitor Farias;340.129.657-43;2017-03-06;36462.76;233.39;2019-01-02;Encerrada;938;15277.18
18895-W;6290;Salário;Srta. Juliana Melo;708.196.234-31;2022-08-02;10837.99;182.23;2024-10-02;Ativa;753;7371.72
82133-T;4418;Salário;Francisco Brito;104.867.592-02;2018-07-15;39125.19;71.4;2024-02-11;Ativa;409;2928.83
55741-U;5765;Poupança;Ana Sampaio;860.724.359-47;2021-05-12;12338.02;37.31;2023-01-16;Inativa;168;2582.34
72983-U;2090;Salário;Vitor Gabriel Porto;473.612.598-55;2025-01-23;11854.02;112.08;2025-01-23;Ativa;429;18889.85
52106-R;;Poupança;Elisa Gomes;185.079.326-30;2018-06-14;17152.42;12.3;2020-11-25;Encerrada;121;4605.66
21446-R;7941;Poupança;Bernardo Caldeira;452.986.031-06;2023-09-07;13012.76;168.48;2023-11-06;Inativa;885;
52676-S;2969;Poupança;Luiz Otávio Vieira;516.480.397-66;2019-09-28;13752.77;91.98;2020-06-09;Inativa;325;8980.06
10003-Y;8250;Poupança;Arthur Miguel Aparecida;918.034.756-84;2018-03-18;4675.56;68.73;2020-02-24;Encerrada;355;9289.45
22832-D;5611;Corrente;Kaique Vieira;634.598.271-73;2019-03-05;40375.91;142.15;2021-11-10;Em Atraso;503;13868.14
82987-S;3101;Corrente;Levi Borges;619.485.702-11;2017-04-06;9297.83;222.31;2024-01-09;Encerrada;884;12105.8
51612-U;5880;Poupança;Esther Santos;319.584.762-00;2015-08-08;47683.35;111.68;2018-06-13;Ativa;679;8975.32
45070-L;1277;Corrente;Murilo Montenegro;895.261.743-64;2018-04-12;11098.03;15.79;2018-07-10;Inativa;122;9683.58
68422-F;6021;Poupança;Juan da Conceição;732.596.084-00;;43998.63;245.8;2023-07-12;Encerrada;986;
78081-P;3759;Poupança;Dr. João Pedro Martins;341.628.759-28;2017-04-11;10566.79;108.92;2022-02-19;;659;3086.73
84743-P;9588;Corrente;Elisa Fernandes;532.907.841-50;2024-11-05;29287.03;90.21;2024-12-23;Inativa;345;2525.75
61288-Z;5056;Salário;Levi Jesus;624.035.781-26;2024-01-31;13395.79;295.84;2024-08-21;Inativa;989;48206.56
97636-D;4203;Poupança;Pedro Miguel Barros;605.849.273-47;2017-07-30;27564.92;176.59;2022-08-06;Em Atraso;977;10289.82
73484-U;9412;Salário;Oliver Moraes;236.815.490-60;2016-01-12;23515.81;160.86;2024-03-07;Em Atraso;549;3019.16
75099-I;9587;Poupança;Ana Laura Sousa;526.893.074-56;2024-04-21;21402.3;150.83;2024-05-21;Encerrada;894;5686.79
88407-O;1338;Corrente;Dante da Mata;974.265.130-25;2018-09-02;9309.82;79.13;2024-09-27;Encerrada;313;14861.48
88749-N;;Salário;Maria Alice Correia;802.671.953-03;2017-01-12;38261.56;82.26;2021-03-24;Ativa;292;5328.57
50997-O;3163;Poupança;Gabriela Vieira;716.583.904-66;2021-12-23;37248.05;79.77;2022-03-10;Encerrada;665;11344.44
62190-A;6521;Corrente;Luiza Novais;754.601.283-07;2018-06-30;9984.74;92.67;2022-10-24;Encerrada;500;1531.01
86892-I;5252;Poupança;Apollo Marques;341.682.790-22;2024-08-08;9562.65;127.99;2024-12-06;Em Atraso;862;4158.41
71057-R;9361;Salário;Gustavo Rocha;;2023-01-16;39700.08;158.47;2023-11-27;Ativa;760;
39683-T;5385;Poupança;Marcelo Novais;046.175.928-49;2020-11-02;137.0;33.46;2024-07-07;Inativa;295;
19084-L;8933;Corrente;Calebe Carvalho;874.065.231-90;2020-06-13;7228.58;154.73;2021-11-01;Ativa;600;11197.02
52267-H;5245;Corrente;Srta. Alícia Vieira;965.703.284-92;2019-02-06;36718.51;97.3;2025-01-27;Ativa;333;18637.1
84738-G;5719;Salário;Diego Cassiano;735.189.402-79;2017-11-26;34057.4;123.96;2023-05-21;Inativa;774;6669.87
72392-T;4118;Corrente;João Guilherme Barros;730.951.642-70;2021-02-23;;95.85;2024-07-31;Encerrada;469;18338.89
93211-F;7654;Salário;João Pedro Ribeiro;418.572.309-14;2024-04-22;1079.88;157.96;2024-06-04;Encerrada;533;6003.23
32626-V;8068;Salário;Fernanda Vasconcelos;217.640.589-76;2018-06-13;;11.59;2022-01-20;Inativa;60;6092.13
24302-Y;3524;Salário;Jade Abreu;;2020-05-28;21746.24;66.24;2024-07-21;Encerrada;479;18329.64
45268-U;6444;Poupança;Maria Luísa Rios;274.136.890-22;2020-06-10;42780.54;74.02;2022-10-15;Em Atraso;304;6554.72
99145-P;2526;Poupança;Maria Isis Cavalcanti;059.846.271-67;2016-06-23;32041.02;;2023-08-11;Encerrada;318;4036.61
88029-P;4305;Poupança;Dra. Sophia Duarte;045.629.837-10;;42307.7;1.68;2024-01-07;Em Atraso;8;1896.72
34645-P;7844;Corrente;Dr. Leonardo Gomes;749.365.802-10;2017-03-15;21568.6;152.96;2024-12-07;Ativa;841;17366.9
34138-T;1498;Poupança;Gabriel Sales;509.182.463-42;2023-06-01;15901.62;7.32;2023-12-03;;44;1778.13
78859-I;2044;Poupança;Mariane Montenegro;620.457.138-90;2023-09-29;40943.26;263.17;2023-10-31;Encerrada;966;16967.98
96914-V;6786;Salário;Oliver Vargas;890.435.172-32;2017-06-13;30883.76;116.7;2021-01-05;Encerrada;459;1919.35
88482-K;9694;Salário;Pedro Henrique Melo;457.921.806-01;2018-04-15;37081.75;41.51;2018-09-02;Em Atraso;170;8917.64
18533-W;9819;Poupança;Josué Cirino;463.097.512-80;2017-10-17;45883.31;188.19;2018-07-28;Encerrada;805;10599.51
61367-E;2876;Corrente;Paulo Lima;;2020-08-14;12734.72;71.4;2022-05-15;;326;15212.28
88968-I;2692;Corrente;José Miguel Aparecida;138.502.496-89;2017-11-09;28260.56;54.62;2020-11-17;Ativa;329;10322.21
64817-A;8219;Corrente;Maria Luiza Abreu;598.617.403-84;2024-06-04;20514.58;84.77;2024-11-20;Inativa;510;17739.89
51433-M;1536;Corrente;Fernando Novaes;892.364.017-40;2024-12-10;17187.15;33.94;2025-01-18;Inativa;153;3233.62
43281-F;9924;Salário;Clarice Gomes;785.496.012-76;2018-01-31;12827.72;68.15;2023-10-22;Ativa;618;10746.85
75804-C;6250;Salário;Samuel das Neves;231.057.948-32;2022-06-29;35076.45;72.11;2023-11-08;Ativa;404;
61028-Q;2072;Poupança;Dra. Eloá Ferreira;853.069.172-59;2016-05-11;15118.42;200.51;2017-04-02;Em Atraso;883;17313.34
19758-O;2371;Salário;Mariane Pinto;974.853.261-55;2022-10-06;43049.39;255.38;2024-08-03;Ativa;985;15773.57
88069-K;9477;Salário;Julia Cardoso;463.079.215-52;2016-12-06;38943.95;69.08;2018-01-22;Inativa;407;20129.56
;9673;Salário;Ana Clara Ramos;153.427.860-53;2017-03-17;4285.3;35.43;2024-08-14;Encerrada;175;14553.16
21943-M;8358;Poupança;Sarah Aragão;539.124.870-14;2024-08-20;13338.89;99.83;2024-12-30;Inativa;900;12815.14
57372-Y;2752;Poupança;Lorena Rocha;109.452.836-60;2019-07-21;9792.58;22.77;2022-06-30;Encerrada;162;11272.18
22102-V;3201;Salário;Anna Liz Araújo;748.562.031-26;2017-12-21;47778.51;130.26;2019-09-06;Ativa;458;6574.15
78911-W;8294;Salário;Srta. Maria Julia Carvalho;341.709.268-03;2022-01-10;6814.0;26.65;2024-11-22;Encerrada;220;9866.55
47463-I;3723;Poupança;Isabela da Cruz;028.139.457-14;2024-05-19;23155.36;236.56;2024-10-06;Em Atraso;951;8132.5
21290-X;6702;Corrente;Lívia Novaes;754.812.309-41;2021-06-10;48918.57;92.11;2024-11-06;Ativa;555;10704.41
79246-L;1954;Corrente;Heitor da Cunha;157.436.298-46;2020-02-28;26018.05;151.34;2022-02-13;Encerrada;639;8074.61
53435-F;8014;Corrente;Nicolas Melo;140.689.723-03;2017-08-03;7097.52;127.25;2020-04-25;Inativa;757;3371.85
97851-R;9911;Salário;João Guilherme Mendonça;067.314.958-75;2022-02-09;41648.14;126.81;2024-07-03;Inativa;684;2589.08
32904-H;7702;Salário;Isis Barbosa;315.648.270-62;2019-04-30;17056.9;144.4;2022-03-16;Em Atraso;920;15551.45
81755-Q;5945;Salário;Pietro Moura;507.962.438-83;2018-03-19;;87.82;2024-01-19;Em Atraso;828;10614.35
18545-F;3531;Corrente;Luiz Otávio Borges;049.851.372-60;2017-01-13;;27.02;2022-03-13;Ativa;246;16272.2
22742-Z;8493;Salário;Eloá Costela;239.874.510-41;2017-05-21;28806.3;19.45;2017-11-24;Inativa;72;8224.09
98819-D;1726;Corrente;Lorenzo Rezende;869.572.301-12;2021-05-31;43278.01;87.11;2024-10-31;Encerrada;576;18034.62
57173-F;7195;Salário;Marcos Vinicius da Rosa;041.298.635-33;2021-08-11;42998.66;151.77;2025-01-27;Inativa;798;18552.17
55843-K;2446;Poupança;Sr. Pietro Mendonça;295.630.481-05;2024-02-01;15510.4;73.04;2024-10-17;Inativa;1500;14604.78
41992-B;8093;Corrente;Srta. Maria Flor Azevedo;704.531.628-35;2018-02-15;1027.01;121.74;2023-04-22;Encerrada;418;9323.85
82462-J;8721;Poupança;Sr. Thales Melo;136.479.028-96;2023-08-03;23658.56;15.34;2024-11-20;Em Atraso;57;14497.68
27501-L;8082;Corrente;Nicole Abreu;146.285.397-82;2015-07-04;43917.77;158.9;2023-01-15;Inativa;787;18873.35
97218-O;9352;Poupança;Luiz Henrique Farias;169.742.580-11;2019-12-29;-369.94;85.69;2020-02-08;Em Atraso;437;8728.96
55076-Y;7810;Corrente;Maria Garcia;032.867.519-95;2015-12-26;20715.2;155.84;2020-02-25;Inativa;565;8441.95
85008-Q;8558;;Cecilia Farias;407.982.653-29;2017-10-09;10025.15;80.54;2019-08-16;Em Atraso;531;12872.19
77983-A;3237;;Otto Cassiano;519.628.374-91;2018-09-11;-926.34;52.46;;Em Atraso;383;10199.55
33558-Z;6755;Poupança;Lunna Oliveira;281.097.436-50;2024-06-18;27427.39;196.63;2024-08-01;Encerrada;703;5447.57
67274-S;1674;Salário;Apollo Leão;853.601.247-17;2017-09-19;9509.6;31.2;2023-03-25;Encerrada;197;18184.39
11932-W;9498;Salário;Esther da Conceição;265.410.893-70;2019-12-18;13699.42;114.15;2020-09-03;Ativa;440;17025.31
44109-X;2635;Corrente;Mariah Aragão;047.396.582-83;2023-03-31;47686.31;86.48;2024-11-19;Em Atraso;586;11835.87
76515-U;9068;Poupança;Bruno Lima;395.687.041-75;2015-02-19;20833.39;133.67;;Encerrada;495;1397.7
83507-G;6635;Corrente;Henry da Mata;183.476.290-13;2022-04-24;7986.64;144.93;2024-12-11;Ativa;534;1704.09
79816-K;6669;Salário;Sra. Maria Luísa da Mota;;2023-03-17;6767.27;161.39;2024-11-20;Encerrada;984;3808.95
31465-U;2440;Poupança;Maria Liz Siqueira;389.024.751-23;2024-01-06;10064.37;48.84;2024-07-05;Em Atraso;337;10777.08
10174-R;7142;Salário;Sr. Isaac Rezende;364.295.810-98;2021-01-16;17809.8;53.52;2025-01-23;Ativa;350;
18153-Z;2887;Salário;Daniel Fogaça;163.578.290-21;2019-07-16;7447.37;48.81;2020-01-23;Encerrada;352;7769.06
42642-J;5432;Poupança;Clarice Nunes;892.450.176-30;2016-06-10;21260.4;125.21;2021-02-16;Em Atraso;;5928.42
58189-H;6304;Poupança;Maria Helena Duarte;247.168.593-55;2022-12-20;31201.66;233.69;2023-10-17;Inativa;812;11941.62
81454-T;2311;Salário;Davi Castro;824.156.790-11;2020-04-26;42037.0;142.5;2020-07-15;Ativa;551;2672.36
33783-N;6302;Corrente;Breno Fernandes;438.190.657-84;2019-03-28;20856.06;104.92;2022-02-15;Em Atraso;660;2658.68
33023-R;5081;Corrente;Pietro Aragão;507.186.329-40;2016-01-04;42234.78;63.9;2018-03-31;Inativa;582;4508.5
82652-A;;Corrente;Isabelly Lima;236.085.719-30;2018-12-13;32379.24;28.69;2023-09-24;Inativa;166;1146.44
13009-A;8870;Salário;Ana Carolina Castro;183.062.594-24;2015-06-14;13238.83;41.35;2023-05-30;Em Atraso;217;13895.8
44996-I;6894;Poupança;Henry Gabriel Rocha;083.249.615-42;2015-07-14;14318.31;207.81;2015-07-29;Inativa;891;18253.29
19551-O;1066;Salário;;695.147.302-16;2015-05-29;29791.2;122.6;2022-03-19;Ativa;999;14459.5
23563-F;6612;Poupança;Sophie Pacheco;301.568.297-03;2017-04-08;43794.4;25.12;2023-10-15;Ativa;104;13403.44
33704-O;9988;Corrente;Valentina Nunes;531.642.978-82;2022-04-21;29017.98;;2023-03-20;Em Atraso;681;1886.73
33760-F;6568;Poupança;Luan Nunes;196.372.508-59;2022-12-08;31771.57;109.94;2024-03-23;Encerrada;402;16632.71
13134-U;3694;Poupança;Daniela Camargo;184.659.370-01;2021-09-11;49730.3;3.93;2022-12-13;Ativa;18;18441.2
11839-T;9526;Poupança;Mariana Sampaio;087.213.564-08;2022-01-18;36863.06;225.44;2024-04-28;Inativa;983;12566.86
77098-P;8961;Salário;Sabrina Duarte;524.978.103-97;2025-01-11;38804.32;36.72;2025-01-28;Encerrada;314;6920.1
56894-B;7628;Poupança;Júlia Cardoso;852.763.014-17;2021-01-15;13851.14;79.31;2023-01-09;Encerrada;338;15890.47
41722-Z;3975;Corrente;Melina Brito;079.324.618-04;2024-10-06;19207.03;109.66;2024-11-23;Ativa;480;16157.44
66873-Q;4090;Poupança;Joaquim da Costa;216.057.948-30;2017-03-27;30492.72;144.28;2017-12-20;Ativa;620;9945.21
40534-E;1345;Poupança;Elisa Cirino;567.934.082-83;2015-05-17;28480.53;63.88;2020-02-03;Em Atraso;419;15070.25
40208-S;4435;Poupança;Luiz Miguel Pastor;175.286.493-09;2016-05-21;38899.05;579.59;2018-02-27;Ativa;282;5621.15
96022-P;5209;Poupança;Maria Mendonça;518.679.204-76;2016-08-19;1599.34;97.64;2021-11-24;Em Atraso;371;3235.76
83325-S;5819;Salário;Brenda Leão;520.186.794-49;2021-03-30;24417.09;51.81;2021-08-30;Encerrada;216;19394.95
11840-K;3179;Corrente;Lucas Gabriel Casa Grande;631.894.257-28;2024-10-12;34820.86;184.92;2024-11-18;Ativa;694;9012.08
95672-D;7109;Salário;Isaac Martins;287.156.304-71;2023-10-16;7353.84;60.72;2025-01-08;Encerrada;250;67322.34
96008-H;1430;Corrente;Thiago Farias;185.792.360-02;2019-08-04;26280.3;167.38;2021-06-23;Inativa;644;3422.49
83707-J;1475;Corrente;Ana Carolina Jesus;064.798.153-00;2019-01-06;5292.14;66.84;2023-05-06;Encerrada;48;3755.5
81822-A;9223;Salário;Benjamim Camargo;826.319.547-00;2018-01-09;118827.9;270.35;2021-10-18;Encerrada;932;8787.8
92969-J;2110;Corrente;Srta. Kamilly Novais;219.048.576-20;2021-06-02;-781.26;135.78;2021-08-07;Inativa;726;12476.1
20593-N;5510;Corrente;Lorena Abreu;849.276.510-02;2023-01-21;31799.82;72.83;2024-08-19;Em Atraso;335;12667.85
93995-H;1843;Salário;Sr. Arthur Miguel Farias;346.805.297-92;2016-03-11;21744.19;73.82;2024-05-29;Encerrada;578;6960.6
64807-N;9169;Corrente;;263.187.549-46;2015-02-15;12713.82;164.26;2023-05-16;Encerrada;977;11625.9
17407-S;3964;Salário;Antônio Sousa;308.165.427-08;2022-11-16;8713.54;144.17;2024-11-03;Em Atraso;557;5793.44
52804-H;9916;Poupança;Juan Cunha;436.815.072-44;2024-07-17;42956.2;164.4;2024-09-16;Encerrada;835;3190.79
51040-R;3088;Corrente;Yago Lima;583.492.617-73;2024-12-09;35526.99;47.26;2025-01-07;Ativa;241;2394.82
81870-O;1018;Poupança;Erick Aparecida;963.782.014-04;2022-09-19;42944.86;11.11;2024-01-17;Encerrada;74;12042.62
66887-E;1106;Salário;Maria Flor Viana;847.023.156-17;2023-06-04;16576.07;13.19;2024-04-06;Em Atraso;56;
69823-M;2301;Corrente;Samuel da Rosa;915.243.768-09;2020-04-19;6171.82;83.21;2023-01-12;Encerrada;373;10235.15
76495-R;2286;Poupança;Luana Dias;286.350.149-60;2024-03-20;37871.07;58.1;2024-09-30;Em Atraso;228;15490.81
36891-A;9897;Salário;Davi Lucas Barbosa;096.342.587-00;2018-12-03;27329.41;38.47;2021-06-12;Em Atraso;174;17882.55
62231-F;7309;Salário;Antonella Costela;642.057.319-06;2024-07-19;8446.52;0.45;2024-07-29;Ativa;2;6904.83
97557-H;5288;Corrente;Heloisa Gonçalves;671.359.820-02;2016-08-02;14017.59;4.5;2017-02-05;Ativa;180;46341.79
51869-N;5787;Corrente;Benjamim Borges;198.570.263-03;2023-10-04;39226.46;195.45;2025-01-28;Ativa;670;17671.56
61259-R;1214;Salário;;543.629.801-05;2024-11-05;15248.61;181.78;2025-01-07;Ativa;692;3097.3
19996-M;7606;Poupança;Benicio Jesus;714.089.523-60;2016-06-08;1709.79;48.91;2017-07-02;Inativa;407;16483.43
63827-E;9944;Corrente;João Vitor Dias;851.074.329-05;2020-01-10;47469.61;149.86;2020-02-26;Ativa;858;13467.34
60701-U;1773;Poupança;Sr. Pedro Henrique Montenegro;405.726.398-56;2021-09-28;18788.25;87.96;2023-10-18;Inativa;297;16986.5
30885-Z;5094;Poupança;Natália Rocha;243.679.058-29;;16474.87;6.34;2024-09-06;Em Atraso;32;3156.72
47984-U;9333;Salário;Melina Costa;457.086.192-01;2020-10-23;42648.65;51.65;;Ativa;198;7257.01
54595-D;4327;Corrente;Natália Garcia;820.594.673-65;2020-07-29;23029.29;111.03;2022-12-20;Ativa;758;14973.9
42057-J;2163;Corrente;Cauê Cardoso;834.065.179-00;2016-01-12;13796.4;162.25;2017-04-08;Em Atraso;604;12115.04
71428-F;3980;Salário;Srta. Allana Peixoto;764.819.025-76;2017-04-13;40112.42;49.55;2019-06-24;Em Atraso;464;6961.79
65733-J;4272;Poupança;Isabela Peixoto;902.385.417-97;2023-01-06;28088.14;52.36;2023-07-25;Ativa;410;2050.95
12443-E;;Corrente;Srta. Laura Cardoso;719.042.583-79;2022-11-26;25748.17;2.71;2023-09-27;Ativa;14;1856.29
90519-W;4760;Corrente;Thiago Campos;429.587.160-58;2024-09-16;31733.76;41.66;2024-11-03;Encerrada;199;39740.17
24166-U;4728;Poupança;Emilly da Cunha;906.137.482-04;2019-04-13;4278.38;104.64;2022-05-30;Ativa;;12949.32
40404-K;6467;Poupança;Lavínia Azevedo;271.436.095-52;2020-07-05;41689.84;99.01;2022-03-06;Ativa;520;32936.48
37922-K;9519;Corrente;Vinícius Gomes;372.158.064-80;2023-12-14;40038.98;221.88;2024-10-08;Encerrada;921;11757.21
53164-E;3154;Salário;Srta. Isabella Nunes;097.865.412-94;2015-10-11;44597.78;46.61;2023-07-15;Ativa;220;16780.8
55269-W;9013;Poupança;Mathias Fonseca;541.830.697-93;2017-07-25;48519.08;51.08;2023-12-21;Encerrada;235;1505.92
65706-B;9735;Corrente;Arthur Moura;026.548.739-00;2020-07-31;40890.98;101.82;2022-02-16;Em Atraso;748;10987.17
53398-C;1617;Poupança;Anthony Gabriel Ferreira;629.708.341-03;2019-08-14;22565.81;89.51;2024-04-07;Inativa;627;17020.0
69607-H;3450;Poupança;Gustavo Dias;409.861.573-84;2021-07-16;38067.8;174.39;2023-01-24;Em Atraso;983;3046.62
80500-Z;6701;Corrente;Maria Cecília Silva;318.947.605-57;2018-03-08;30129.93;223.07;2024-11-17;Inativa;807;3629.3
71479-M;8457;Salário;Srta. Ana Sophia Pires;570.431.829-05;2019-10-03;14552.29;203.34;2024-06-03;Ativa;1500;16811.8
99068-M;2487;Salário;Maria Fernanda das Neves;512.493.780-79;2024-08-11;11516.17;139.4;2024-09-08;Encerrada;497;11652.94
85262-B;8017;Salário;Srta. Catarina Duarte;629.037.815-59;2020-07-10;44135.77;19.53;2024-09-23;Ativa;93;13608.13
97204-T;4447;Salário;Caroline Pacheco;960.453.178-66;2024-07-08;-561.18;73.91;2024-08-24;Inativa;;14583.75
99135-I;3712;Corrente;Júlia Pimenta;165.724.380-07;2018-01-21;-7115.96;4.46;2018-10-20;Inativa;37;19793.08
82030-T;1620;Corrente;;576.381.094-57;2019-11-06;30352.01;111.46;2022-08-10;Ativa;696;2193.87
84179-Q;9075;Poupança;Yago Casa Grande;824.796.103-22;2023-06-14;15127.2;122.0;2024-02-16;Encerrada;823;17479.85
82036-L;3800;Salário;Srta. Sofia Mendonça;053.289.147-32;2023-03-10;37155.1;166.67;2024-12-13;Ativa;909;4979.89
21230-S;2626;Salário;Oliver Montenegro;216.435.798-19;2024-01-03;36455.46;49.86;2024-09-21;Inativa;284;1259.73
10487-U;9216;Corrente;João Felipe Ribeiro;902.375.418-23;2018-09-23;30202.38;180.0;2022-05-19;Encerrada;732;10109.95
58788-V;7317;Poupança;Aurora Silveira;560.413.972-61;2016-09-06;16796.99;17.91;2020-12-02;Inativa;65;10445.91
92687-X;6789;Salário;Maria Vitória Montenegro;176.093.452-61;2020-10-11;38478.32;215.02;2022-08-22;Ativa;957;15146.71
53591-I;2708;;Luan Fernandes;107.592.436-70;2019-11-01;21154.0;86.17;2023-03-08;Em Atraso;295;14107.77
85326-H;7938;Poupança;Ágatha Cavalcanti;301.875.264-35;2016-05-17;40581.65;175.57;2023-09-09;Inativa;939;9068.14
39313-G;1278;Corrente;João Guilherme Cunha;730.248.591-79;2015-04-17;15842.07;25.84;2023-01-10;Ativa;169;13335.78
61963-M;7949;Salário;Sr. Yuri Sampaio;;;43334.6;191.6;2024-01-29;Encerrada;684;6457.0
14534-T;;Poupança;Igor Pires;915.342.076-43;2022-08-24;13108.08;271.67;2022-11-21;Em Atraso;909;2185.12
75059-W;9775;Corrente;Pedro Lucas Jesus;970.562.183-77;2022-03-07;49024.86;86.35;2023-03-20;;328;7585.81
91584-L;6395;Salário;Alana Melo;176.503.948-75;2017-10-16;24309.58;98.0;2024-02-16;Inativa;432;33548.82
19017-W;3160;Salário;Davi Lucca Pires;439.850.176-20;2016-06-25;-751.08;14.91;2018-01-21;Em Atraso;135;14465.21
11553-A;3900;Corrente;Thomas Carvalho;689.513.470-01;2016-09-01;43540.56;126.75;2018-01-28;Inativa;654;14872.81
51973-F;3219;Corrente;Dra. Maria Isis da Conceição;613.950.827-40;2022-07-02;30231.6;135.36;2024-05-08;Em Atraso;599;17641.25
75751-Y;2356;Salário;Dr. Luiz Miguel da Conceição;087.395.641-93;2023-03-15;40252.18;200.3;2024-07-29;Em Atraso;817;3354.04
68206-Y;9212;Salário;Kevin Novaes;587.602.934-38;2019-10-01;22496.2;182.62;2019-12-30;Inativa;624;7225.63
30530-U;3150;Corrente;Ísis Porto;378.014.925-79;2021-05-23;21458.67;85.35;2021-07-14;Em Atraso;818;10936.81
94539-X;3678;Corrente;Sofia Gonçalves;748.351.960-66;2016-04-28;34011.86;227.19;2016-08-26;Em Atraso;831;18416.12
94166-P;4659;Salário;Davi Siqueira;258.619.407-11;;5892.51;69.37;2022-10-11;Ativa;356;13559.29
66530-C;5515;Salário;Beatriz da Cruz;789.215.340-32;2020-05-27;42656.33;52.26;2022-06-21;Encerrada;429;8947.61
38043-F;7870;Poupança;Aylla Fonseca;862.947.530-74;2018-06-23;25824.09;14.45;2024-03-26;Ativa;81;13155.74
75257-W;5625;Corrente;José Aparecida;512.763.408-26;2016-08-05;9630.15;106.36;2019-06-25;Em Atraso;773;1395.27
78736-K;8902;Poupança;Fernanda Albuquerque;296.417.085-11;2023-06-27;31576.61;168.92;2024-04-08;Encerrada;639;2234.89
71891-V;2860;Poupança;Liz da Mata;572.046.918-49;2021-03-13;44892.78;23.67;2023-12-05;Encerrada;105;4657.63
34346-Y;6818;Salário;Cauê Ramos;185.960.273-86;2021-06-28;30033.76;131.39;2025-01-08;Inativa;882;12692.48
23905-G;3254;Poupança;Valentina Castro;017.825.346-44;;30426.86;49.69;2023-12-15;Inativa;174;15489.89
20354-Y;7284;Poupança;Theo Lopes;540.381.762-07;2021-02-13;31348.91;1.78;2023-03-13;Inativa;17;3896.55
30545-H;2600;Salário;Joana Castro;894.073.152-23;2024-06-01;47997.09;2.28;2024-07-03;Encerrada;11;10668.71
47864-D;5081;Corrente;Gael Henrique Almeida;521.964.087-94;2018-03-11;10357.73;159.09;2024-04-29;Encerrada;984;4343.3
39157-Q;9306;Salário;Dr. Kaique Silva;712.504.389-50;2024-08-09;37901.95;;2024-12-31;Ativa;638;2227.13
67133-Y;3300;Salário;Larissa da Mata;819.472.536-46;2023-09-10;25002.02;140.65;2024-03-20;Em Atraso;987;11334.9
23556-L;9663;Salário;Sr. Marcelo Rodrigues;421.037.659-07;2017-03-04;20081.05;48.75;2019-05-22;Encerrada;210;11741.58
