PacienteID;Nome;CPF;Data_Nascimento;Genero;Data_Admissao;Data_Alta;Diagnostico;Procedimento;Quantidade_Exames;Custo_Total;Medico_Responsavel;Dias_Internacao
HOSP-04393;Dr. Benjamin Cunha;987.152.340-88;1971-12-23;Masculino;2024-08-24;2024-09-11;Pneumonia;Observação;7;6766.5;Dr(a). Porto;18
HOSP-04394;Maria Alice Costa;864.791.203-96;1997-06-12;Feminino;2025-01-20;2025-02-08;Infarto;Cirurgia;7;6162.29;Dr(a). Cardoso;19
HOSP-04395;Maria Julia Pereira;475.920.813-50;2019-01-08;Masculino;2024-08-22;2024-08-24;Covid-19;Observação;4;5118.99;Dr(a). Porto;2
HOSP-04396;Sr. Kevin Nunes;678.029.413-69;1974-07-07;Masculino;2024-03-26;2024-04-02;Covid-19;Tratamento Clínico;4;4821.25;Dr(a). Macedo;7
HOSP-04397;Luan Caldeira;091.378.425-79;1963-08-16;Masculino;2024-03-16;2024-03-18;Pneumonia;Fisioterapia;2;3622.42;Dr(a). Rios;2
HOSP-04398;Maria Cecília Sousa;487.351.296-46;1987-11-06;Masculino;2024-10-12;2024-10-21;Covid-19;Cirurgia;7;5111.2;Dr(a). Pires;9
HOSP-04399;Julia Câmara;674.031.589-20;2006-08-10;Masculino;2024-11-22;2024-11-25;Diabetes Descompensada;Cirurgia;4;4923.21;Dr(a). Silveira;3
HOSP-04400;Dr. Lorenzo da Mata;872.419.053-50;1926-03-09;Masculino;2024-03-28;2024-04-14;Hipertensão;Tratamento Clínico;8;6387.79;Dr(a). da Mata;17
HOSP-04401;Pedro Miguel Caldeira;186.359.042-06;1999-05-05;Masculino;2024-09-24;2024-10-07;Pneumonia;Cirurgia;1;2232.69;Dr(a). Alves;13
HOSP-04402;Srta. Maria Clara Oliveira;523.694.081-89;1979-01-12;Masculino;2024-05-05;2024-05-17;Apendicite;Tratamento Clínico;6;5414.84;Dr(a). Ribeiro;12
HOSP-04403;Zoe Duarte;143.975.620-16;1934-03-14;Feminino;2025-01-16;2025-01-22;Hipertensão;Tratamento Clínico;2;3778.42;Dr(a). Mendes;6
HOSP-04404;Srta. Larissa Sales;457.916.823-28;1971-01-24;Masculino;2024-08-30;2024-09-24;Infarto;Cirurgia Cardíaca;1;2072.37;Dr(a). Gonçalves;25
HOSP-04405;Dra. Maria Sophia da Paz;356.940.287-83;1968-12-18;Masculino;2024-08-25;2024-09-01;Apendicite;Cirurgia;5;4356.73;Dr(a). Andrade;7
HOSP-04406;Josué Pacheco;497.203.165-43;2007-01-07;Masculino;2024-09-30;2024-10-20;Diabetes Descompensada;Tratamento Clínico;3;3582.02;Dr(a). Câmara;20
HOSP-04407;Sr. Gael Ramos;074.389.561-48;1927-01-01;Masculino;2024-02-23;2024-03-05;Pneumonia;Antibióticos;7;5201.87;Dr(a). Farias;11
HOSP-04408;Maitê Vasconcelos;591.286.047-76;2020-06-03;Feminino;2024-10-30;2024-11-17;Pneumonia;Cirurgia;1;2693.88;Dr(a). Pacheco;18
HOSP-04409;Rael Aparecida;725.409.683-92;2019-07-25;Masculino;2024-08-13;2024-08-26;Apendicite;Cirurgia;4;58852.21;Dr(a). da Conceição;13
HOSP-04410;Miguel Siqueira;107.823.496-50;1983-01-19;Masculino;2024-05-11;2024-06-05;Diabetes Descompensada;Antibióticos;9;6750.13;Dr(a). Novais;275
HOSP-04411;Joana Mendes;478.102.395-97;1933-08-08;Masculino;2024-08-10;2024-09-08;Diabetes Descompensada;Antibióticos;1;2415.07;Dr(a). Casa Grande;29
HOSP-04412;Luan Novais;513.069.487-20;1985-01-21;Feminino;2024-05-28;2024-06-07;Pneumonia;Cirurgia Cardíaca;5;4645.44;Dr(a). Souza;10
HOSP-04413;Enrico Martins;307.458.692-38;1927-02-22;Masculino;2024-12-21;2024-12-24;Fratura;Cirurgia Cardíaca;2;3977.59;Dr(a). da Mata;3
HOSP-04414;Allana das Neves;741.029.863-40;1959-01-10;Masculino;2024-06-23;2024-07-13;Infarto;Cirurgia;9;7049.61;Dr(a). Carvalho;20
HOSP-04415;Dr. Ryan Fernandes;820.179.536-95;1956-08-27;Masculino;2024-10-25;2024-11-13;Covid-19;Cirurgia Cardíaca;2;3901.29;Dr(a). Cirino;19
;Dr. Bruno Machado;471.286.930-50;1982-07-08;Feminino;2024-05-20;2024-06-07;Apendicite;Cirurgia Cardíaca;6;6139.7;Dr(a). Pires;18
HOSP-04417;Fernando Ferreira;286.041.597-11;2009-09-27;Masculino;2024-09-27;2024-10-25;Fratura;Tratamento Clínico;10;5698.03;Dr(a). Montenegro;28
HOSP-04418;Felipe Machado;269.504.731-25;1944-08-16;Feminino;2024-12-26;2024-12-27;Apendicite;Tratamento Clínico;6;5585.08;Dr(a). Souza;1
;Dr. Josué Lima;961.472.530-34;1937-12-27;Feminino;2024-03-13;2024-03-20;Infarto;Cirurgia Cardíaca;5;5815.1;Dr(a). Pires;7
HOSP-04420;;892.174.350-23;1982-01-23;Masculino;2024-09-27;2024-10-14;Covid-19;Cirurgia Cardíaca;2;3864.04;Dr(a). Costela;17
HOSP-04421;Emilly Macedo;479.186.523-55;1974-09-11;Masculino;2024-07-17;2024-07-27;Trauma Crânio-Encefálico;Fisioterapia;3;4182.6;Dr(a). Novaes;10
HOSP-04422;Maria Luiza Marques;098.163.725-68;1979-05-21;Feminino;2024-06-12;2024-06-15;Covid-19;Cirurgia Cardíaca;2;3967.01;Dr(a). Rodrigues;3
HOSP-04423;Leonardo Aragão;206.539.174-06;1960-02-28;Feminino;2024-03-15;2024-04-09;Hipertensão;Tratamento Clínico;10;60048.32;Dr(a). Caldeira;25
HOSP-04424;Camila Lima;256.043.179-34;2022-08-07;Feminino;2024-09-18;2024-10-17;Infarto;Cirurgia Cardíaca;1;2898.14;Dr(a). Cardoso;29
HOSP-04425;Maria Eduarda Dias;267.410.395-70;1983-04-26;Feminino;;2024-05-06;Covid-19;Cirurgia Cardíaca;6;5721.08;;29
HOSP-04426;Pedro Henrique Dias;623.097.184-40;1952-03-31;Feminino;2024-10-06;2024-10-12;Trauma Crânio-Encefálico;Antibióticos;6;5701.34;;6
HOSP-04427;Ana Cecília Vasconcelos;680.241.739-13;1925-02-20;Feminino;2025-01-17;2025-02-03;Diabetes Descompensada;Tratamento Clínico;6;6062.93;Dr(a). Azevedo;17
HOSP-04428;Aylla Novais;297.813.465-82;1965-07-19;Masculino;2024-12-06;2024-12-18;Apendicite;Cirurgia Cardíaca;4;4642.39;Dr(a). Silva;12
HOSP-04429;Heloísa Vieira;458.709.123-50;1935-12-30;Masculino;2024-09-23;2024-10-22;Infarto;Antibióticos;;;Dr(a). Fernandes;29
HOSP-04430;Nathan Porto;620.598.147-58;2014-03-01;Masculino;2024-02-08;2024-03-03;Hipertensão;Cirurgia Cardíaca;9;6832.84;Dr(a). Abreu;24
HOSP-04431;Dom Aragão;691.584.270-58;1955-09-01;Masculino;2024-09-04;2024-09-15;Covid-19;Cirurgia Cardíaca;9;6964.13;Dr(a). Aragão;11
HOSP-04432;Vicente Martins;219.538.067-59;1996-09-16;Masculino;2024-08-30;2024-09-12;Apendicite;Antibióticos;8;6285.99;Dr(a). Lima;13
HOSP-04433;Dra. Maria Julia Barbosa;798.015.364-20;1975-04-11;Feminino;2024-12-24;2025-01-22;Infarto;Observação;9;5784.52;Dr(a). Cirino;29
HOSP-04434;Luiza Carvalho;176.980.243-69;1949-08-08;Feminino;2024-10-11;2024-10-15;Diabetes Descompensada;Cirurgia;10;7165.82;Dr(a). Sousa;4
HOSP-04435;Bruno Jesus;092.716.435-34;2023-03-19;Masculino;2024-06-07;2024-07-02;Covid-19;Observação;10;7234.79;Dr(a). Mendes;25
HOSP-04436;Mirella Rios;603.529.184-89;1926-02-28;Feminino;2024-11-19;2024-12-11;Apendicite;Cirurgia Cardíaca;1;2620.2;Dr(a). Moraes;22
HOSP-04437;Mirella Cirino;258.140.367-53;1925-01-20;Masculino;2024-12-21;2025-01-09;Hipertensão;Antibióticos;2;3443.78;Dr(a). Carvalho;19
HOSP-04438;Cecilia Ramos;340.125.697-16;2010-12-25;Feminino;2024-11-02;2024-11-04;Infarto;Fisioterapia;5;5420.01;Dr(a). Aparecida;2
HOSP-04439;Noah Melo;615.820.374-26;1989-04-08;Feminino;2025-01-20;2025-02-12;Pneumonia;Antibióticos;1;2087.24;Dr(a). Sales;23
HOSP-04440;Pedro Henrique da Rocha;947.568.320-83;1989-10-03;Feminino;2024-12-04;2025-01-02;Covid-19;Tratamento Clínico;5;3990.76;Dr(a). Cassiano;29
HOSP-04441;Laís Peixoto;748.126.935-19;2004-01-25;Feminino;2024-10-16;2024-10-19;Diabetes Descompensada;Tratamento Clínico;9;;Dr(a). Carvalho;3
HOSP-04442;Raul da Costa;537.108.964-01;1938-12-23;Feminino;2024-08-01;2024-08-13;Apendicite;Cirurgia;5;4328.65;Dr(a). Aragão;12
HOSP-04443;Maria Luiza Moura;018.296.534-15;1934-07-22;Masculino;2024-07-11;2024-07-18;Diabetes Descompensada;Antibióticos;3;4278.86;Dr(a). Vargas;7
HOSP-04444;Srta. Stephany Jesus;723.850.469-38;1965-06-07;Feminino;2024-06-17;2024-07-16;Apendicite;Tratamento Clínico;9;6100.01;Dr(a). Mendes;29
HOSP-04445;Apollo Macedo;034.581.729-04;1984-01-27;Feminino;2024-03-09;2024-03-17;Fratura;Fisioterapia;3;3232.84;Dr(a). Andrade;8
HOSP-04446;Camila Teixeira;513.928.470-79;2016-02-26;Feminino;2024-08-01;2024-08-29;;Cirurgia Cardíaca;9;7277.91;Dr(a). Moura;28
HOSP-04447;Bruno Costa;839.607.241-87;1952-05-09;Masculino;2024-06-27;2024-07-22;Infarto;Observação;8;6890.32;Dr(a). Cunha;25
HOSP-04448;Davi Lucca Sá;945.210.637-99;1951-10-09;Masculino;2024-04-14;2024-05-09;Trauma Crânio-Encefálico;Antibióticos;5;5236.7;Dr(a). Moura;25
HOSP-04449;Vitória da Costa;756.380.941-48;1935-07-02;Feminino;2024-03-01;2024-03-09;Hipertensão;Observação;8;7287.11;Dr(a). Novais;8
HOSP-04450;Vitor Hugo Dias;984.705.623-47;1991-01-04;Feminino;2024-02-10;2024-02-28;Covid-19;Tratamento Clínico;7;5850.15;Dr(a). Dias;18
HOSP-04451;Kaique Melo;876.201.943-04;1953-12-21;Feminino;2024-02-13;2024-02-15;Trauma Crânio-Encefálico;Antibióticos;9;5414.45;Dr(a). Vieira;2
HOSP-04452;Pietra Peixoto;706.589.423-10;1944-12-22;Feminino;2024-11-08;2024-11-21;Trauma Crânio-Encefálico;Cirurgia Cardíaca;6;5079.63;Dr(a). Viana;13
HOSP-04453;Luiz Otávio Camargo;180.654.937-93;1992-07-15;Masculino;2024-03-09;2024-03-25;Trauma Crânio-Encefálico;Fisioterapia;6;4337.13;Dr(a). Melo;16
HOSP-04454;Julia das Neves;641.329.805-70;2021-11-28;Masculino;2024-02-25;2024-03-07;Covid-19;Antibióticos;4;3683.48;Dr(a). Sales;11
HOSP-04455;Sra. Maria Eduarda Borges;508.472.619-30;1938-08-03;Masculino;2024-08-23;2024-09-05;Pneumonia;Observação;6;5066.73;Dr(a). Leão;13
HOSP-04456;Letícia Oliveira;073.845.621-71;2006-01-15;Feminino;2025-01-01;2025-01-24;Covid-19;Cirurgia Cardíaca;8;6828.97;Dr(a). Ramos;23
HOSP-04457;Srta. Alana Carvalho;524.867.901-01;1968-03-01;Feminino;2024-08-02;2024-08-18;Hipertensão;Observação;5;5241.16;Dr(a). Costela;16
HOSP-04458;Leonardo Ribeiro;512.940.378-97;2023-05-09;Masculino;2024-03-15;2024-03-24;Hipertensão;Tratamento Clínico;6;4749.78;Dr(a). Porto;9
HOSP-04459;Brenda Siqueira;470.681.523-17;1952-10-18;Feminino;2024-08-25;2024-08-29;Diabetes Descompensada;Tratamento Clínico;6;5031.95;;4
;Sr. Gustavo Henrique Machado;604.398.527-65;1954-01-03;Feminino;2024-07-21;2024-08-02;Apendicite;Cirurgia;8;5359.1;Dr(a). Porto;12
HOSP-04461;Mirella Peixoto;638.047.952-00;1925-10-05;Feminino;2024-06-16;2024-07-15;Pneumonia;Fisioterapia;6;4529.97;Dr(a). da Cruz;29
HOSP-04462;Cauê Rodrigues;782.319.054-05;1975-03-25;Masculino;2024-08-19;2024-08-22;Diabetes Descompensada;Tratamento Clínico;9;6844.32;Dr(a). Cavalcanti;3
HOSP-04463;Isaque Costa;719.803.642-22;2016-02-19;Masculino;2024-06-11;2024-06-24;Pneumonia;Cirurgia;1;2781.99;Dr(a). Fogaça;13
HOSP-04464;;974.052.386-29;1964-10-25;Feminino;2024-10-05;2024-11-01;Trauma Crânio-Encefálico;Fisioterapia;5;5085.84;Dr(a). Rodrigues;27
HOSP-04465;Esther Duarte;294.607.518-49;1934-06-04;Masculino;2024-12-24;2025-01-06;Hipertensão;Cirurgia;5;4894.9;Dr(a). Rezende;13
HOSP-04466;Cecilia Pereira;704.398.216-22;2009-11-14;Masculino;2024-07-09;2024-08-06;Hipertensão;Cirurgia;8;6845.98;Dr(a). Ferreira;28
HOSP-04467;Júlia Marques;581.304.627-53;1949-03-08;Masculino;2024-03-25;2024-04-01;Pneumonia;Cirurgia;5;21885.25;Dr(a). Pires;7
HOSP-04468;Dra. Ana Laura Dias;958.723.401-41;2020-12-28;Feminino;2024-12-23;2025-01-20;Trauma Crânio-Encefálico;Cirurgia Cardíaca;8;7276.87;Dr(a). Carvalho;28
HOSP-04469;Ian Oliveira;305.948.721-97;1964-02-03;Feminino;2024-09-29;2024-10-02;Covid-19;Cirurgia;6;5942.66;Dr(a). Pereira;3
HOSP-04470;João Aragão;513.624.970-61;1973-07-09;Feminino;2025-01-15;2025-02-02;Diabetes Descompensada;Cirurgia;9;6545.29;Dr(a). Cardoso;18
HOSP-04471;Davi Lucca da Costa;456.372.018-62;1999-01-24;Feminino;2024-06-27;2024-07-27;Fratura;Fisioterapia;1;2874.08;Dr(a). Aragão;30
HOSP-04472;Luiz Gustavo Moraes;789.124.503-79;1967-02-23;Feminino;2025-01-09;2025-01-29;Infarto;Antibióticos;2;2700.48;Dr(a). Pimenta;20
HOSP-04473;João Gabriel Pimenta;987.235.406-56;2019-04-22;Feminino;2024-09-16;2024-09-29;Covid-19;Fisioterapia;3;4454.01;Dr(a). Sales;13
HOSP-04474;Rafaela Moura;942.830.567-74;1982-06-13;Masculino;2024-07-30;2024-08-23;Fratura;Tratamento Clínico;2;3657.69;Dr(a). da Rocha;24
HOSP-04475;Maria Julia Novais;738.162.904-69;2001-10-11;Masculino;2024-12-12;2024-12-20;Apendicite;Observação;8;5129.44;Dr(a). Camargo;8
HOSP-04476;Danilo da Cunha;214.957.038-60;1945-05-02;Masculino;2024-12-27;2025-01-26;Hipertensão;Tratamento Clínico;2;2707.79;Dr(a). Nunes;30
HOSP-04477;Isabel da Rosa;156.340.729-99;1936-05-02;Feminino;2024-03-04;2024-04-03;Infarto;Observação;4;5238.18;Dr(a). Oliveira;30
HOSP-04478;Sra. Lívia Câmara;953.278.064-56;2002-07-15;Feminino;2024-03-04;2024-03-30;Hipertensão;Fisioterapia;1;2045.37;Dr(a). Farias;26
HOSP-04479;Bernardo Borges;071.829.453-04;2003-10-26;Feminino;2024-04-15;2024-05-09;Covid-19;Observação;8;5583.08;Dr(a). Azevedo;24
HOSP-04480;Mirella Novais;407.193.285-60;1936-05-20;Masculino;;2024-07-15;Trauma Crânio-Encefálico;Cirurgia Cardíaca;4;4329.98;Dr(a). Ribeiro;16
HOSP-04481;Laís Camargo;058.936.271-21;1981-07-28;Masculino;2024-05-09;2024-05-15;;Antibióticos;1;2754.24;Dr(a). da Paz;6
HOSP-04482;Dra. Milena Barros;928.467.105-11;1971-12-15;Masculino;2024-09-12;2024-10-08;Trauma Crânio-Encefálico;Tratamento Clínico;10;7807.12;Dr(a). Lima;26
HOSP-04483;João Siqueira;739.256.418-82;1994-11-07;Feminino;2024-09-09;2024-10-01;Fratura;Observação;1;2997.02;Dr(a). Pastor;22
HOSP-04484;Mateus Oliveira;371.964.028-04;1944-06-24;Feminino;2024-05-09;2024-06-05;Apendicite;Fisioterapia;10;6442.13;Dr(a). Novais;27
HOSP-04485;Mariane Jesus;462.703.518-71;1928-01-24;Masculino;2024-08-24;;Infarto;Fisioterapia;6;5105.11;Dr(a). Montenegro;2
HOSP-04486;Hellena Ferreira;802.567.493-29;2018-11-16;Masculino;2024-05-29;2024-06-21;Pneumonia;Cirurgia;2;3436.3;Dr(a). Cavalcante;23
HOSP-04487;Arthur Miguel Ramos;982.507.361-68;1936-03-20;Feminino;2024-04-12;2024-05-07;Trauma Crânio-Encefálico;Cirurgia;5;5354.47;Dr(a). Ramos;25
HOSP-04488;Isadora Correia;563.841.792-37;1953-01-02;Masculino;2025-01-25;2025-01-29;Infarto;Cirurgia Cardíaca;5;5075.26;Dr(a). Lopes;4
HOSP-04489;Dr. Paulo Ferreira;158.432.076-17;1924-09-25;Masculino;2025-01-16;2025-01-30;Covid-19;Antibióticos;6;6242.17;Dr(a). Azevedo;14
HOSP-04490;Josué Monteiro;392.745.108-88;1975-11-27;Feminino;2025-02-01;2025-02-22;Apendicite;Antibióticos;9;6389.61;Dr(a). Pimenta;21
HOSP-04491;Nina Gomes;;1925-11-27;Masculino;2024-04-11;2024-04-24;;Fisioterapia;1;2744.33;Dr(a). Porto;13
HOSP-04492;Sr. Liam Fogaça;;1925-03-13;Feminino;2024-06-01;2024-06-18;Covid-19;Antibióticos;7;6048.36;Dr(a). da Luz;17
HOSP-04493;Evelyn Sampaio;682.371.094-22;1996-10-07;Masculino;2024-11-17;2024-12-10;Infarto;Cirurgia Cardíaca;1;2815.7;Dr(a). Câmara;23
HOSP-04494;Gustavo Aparecida;624.950.378-10;2010-04-10;Feminino;2024-09-15;2024-10-14;Infarto;Antibióticos;10;7726.96;Dr(a). Câmara;29
HOSP-04495;Gael Henrique Nunes;169.872.043-22;2001-09-28;Feminino;2024-11-27;2024-12-07;Apendicite;Fisioterapia;1;2546.28;Dr(a). da Mata;10
HOSP-04496;Dr. Otto Pinto;510.274.938-23;2009-12-04;;2024-10-14;2024-10-21;Pneumonia;Antibióticos;8;6334.26;Dr(a). Souza;7
HOSP-04497;Maria Laura Pacheco;728.095.316-68;1976-06-24;Masculino;2025-01-25;2025-02-13;Covid-19;Tratamento Clínico;10;6563.11;Dr(a). da Luz;19
HOSP-04498;Kamilly Sampaio;597.823.614-37;1924-05-23;Feminino;2024-05-06;2024-05-28;Apendicite;Observação;6;4620.31;;22
HOSP-04499;Olívia Moraes;791.826.504-11;1937-06-14;Masculino;2025-01-11;2025-02-02;Covid-19;;7;6743.31;Dr(a). Araújo;22
HOSP-04500;Dr. João Vitor Albuquerque;456.801.397-66;1933-10-11;Feminino;2024-07-11;2024-08-01;Diabetes Descompensada;Antibióticos;8;6462.85;Dr(a). Marques;21
HOSP-04501;Danilo da Luz;704.961.325-80;2009-02-04;Masculino;2024-03-04;2024-03-09;Diabetes Descompensada;;4;4163.01;Dr(a). Aragão;5
HOSP-04502;Davi Miguel Gomes;769.235.184-82;1979-03-07;Masculino;2024-03-05;2024-03-14;Diabetes Descompensada;Tratamento Clínico;6;4804.32;Dr(a). Melo;9
HOSP-04503;Cecília Cirino;321.980.745-32;1962-06-14;Masculino;2024-11-03;2024-11-20;Pneumonia;Tratamento Clínico;6;5405.17;Dr(a). Sá;17
HOSP-04504;Emanuel Pereira;825.901.736-95;2006-06-18;Feminino;2024-11-05;2024-11-22;Trauma Crânio-Encefálico;Tratamento Clínico;3;3371.03;Dr(a). Fernandes;17
HOSP-04505;Ana Luiza Silveira;278.096.351-40;2016-07-25;Masculino;2024-12-19;2025-01-18;Diabetes Descompensada;Fisioterapia;4;3750.43;Dr(a). Aparecida;30
HOSP-04506;Dra. Milena Cardoso;517.680.924-94;;Masculino;2024-02-11;2024-02-23;Trauma Crânio-Encefálico;Fisioterapia;10;5994.97;Dr(a). Costa;12
HOSP-04507;Pedro Henrique Cavalcante;795.630.241-25;1981-12-12;Masculino;2024-09-15;2024-10-02;Diabetes Descompensada;Cirurgia Cardíaca;4;4397.2;Dr(a). Silva;17
HOSP-04508;Ana Julia Machado;469.502.731-34;1955-09-07;Masculino;2024-11-02;2024-11-24;Pneumonia;Cirurgia;9;7714.98;Dr(a). Novais;22
HOSP-04509;Sra. Raquel da Rocha;306.248.917-04;2007-01-26;Feminino;2024-11-26;2024-12-07;Diabetes Descompensada;Cirurgia Cardíaca;8;6514.04;Dr(a). Ribeiro;11
HOSP-04510;Sra. Catarina Guerra;682.974.503-92;1968-02-04;Feminino;2024-10-20;2024-11-07;Covid-19;;4;4681.03;Dr(a). da Cunha;18
HOSP-04511;Ana Luiza Guerra;892.637.451-37;1931-03-13;Masculino;2024-11-11;2024-11-19;Diabetes Descompensada;Fisioterapia;8;5328.85;Dr(a). Freitas;8
HOSP-04512;Léo Oliveira;596.027.834-00;2023-06-19;Masculino;2024-04-02;2024-04-17;Trauma Crânio-Encefálico;Cirurgia;8;6516.25;Dr(a). da Mota;15
HOSP-04513;Ravi Lucca Casa Grande;321.847.560-08;1997-09-08;Feminino;2025-01-27;2025-02-14;Covid-19;Cirurgia;6;4595.56;Dr(a). Costela;18
HOSP-04514;Gael Castro;318.947.562-82;2013-06-22;Masculino;2024-03-26;2024-04-13;Diabetes Descompensada;Tratamento Clínico;8;6026.47;Dr(a). Fernandes;18
HOSP-04515;Srta. Natália Santos;;2022-06-04;Masculino;2025-01-03;2025-01-15;Pneumonia;Observação;8;5814.42;Dr(a). Viana;12
HOSP-04516;Antônio Correia;639.470.815-10;1988-11-10;Feminino;2024-03-27;2024-04-09;Trauma Crânio-Encefálico;Cirurgia;2;3564.15;Dr(a). Barros;13
HOSP-04517;Luiz Felipe Santos;720.195.846-11;2014-06-13;Masculino;2024-09-15;2024-09-30;Infarto;;6;5757.11;Dr(a). Novaes;15
HOSP-04518;Sarah da Mata;043.165.289-98;1934-11-14;Feminino;2024-04-14;2024-05-03;Hipertensão;Antibióticos;3;3710.24;Dr(a). Marques;19
HOSP-04519;Evelyn Almeida;134.756.802-62;1978-11-14;Masculino;2024-11-20;2024-12-20;Hipertensão;Tratamento Clínico;7;4952.57;Dr(a). Azevedo;30
HOSP-04520;Letícia Santos;495.637.012-16;2016-05-27;;2024-04-24;2024-05-19;Covid-19;Cirurgia Cardíaca;8;6305.82;Dr(a). Sousa;25
HOSP-04521;Dr. Davi Pastor;134.905.682-06;1991-12-29;Masculino;2024-09-09;2024-10-06;Apendicite;Tratamento Clínico;10;6572.97;Dr(a). Albuquerque;27
HOSP-04522;Ana Vitória Martins;739.680.412-40;2012-04-28;Masculino;2025-01-02;2025-01-30;Apendicite;Fisioterapia;3;3511.22;Dr(a). Cassiano;28
HOSP-04523;Maria Isis Caldeira;210.657.893-86;1935-04-15;Masculino;2024-06-07;2024-07-05;Apendicite;Observação;3;4004.29;Dr(a). Casa Grande;28
HOSP-04524;Melissa Barbosa;617.450.298-85;2012-05-16;Feminino;2024-07-22;2024-08-21;Apendicite;Tratamento Clínico;9;6090.27;Dr(a). Oliveira;30
HOSP-04525;Dr. Kaique da Conceição;659.218.437-09;1946-09-09;Masculino;2024-03-26;2024-04-10;Pneumonia;Observação;4;4217.13;Dr(a). Rios;15
HOSP-04526;Rael Fonseca;043.297.658-29;1980-06-26;Feminino;2024-07-27;2024-08-05;Apendicite;Observação;8;6722.09;Dr(a). da Mota;9
HOSP-04527;Brayan Nunes;396.875.412-37;1937-01-18;Masculino;2024-07-09;2024-07-28;Diabetes Descompensada;Fisioterapia;7;5271.91;Dr(a). Pinto;19
HOSP-04528;Dra. Gabrielly Sampaio;508.734.216-71;1997-06-20;Feminino;2024-09-18;2024-09-25;Fratura;Cirurgia;7;5885.42;Dr(a). Albuquerque;7
HOSP-04529;Luiz Henrique Cunha;123.498.605-15;2015-04-16;Masculino;2024-09-24;2024-10-12;Hipertensão;Observação;1;2398.12;Dr(a). Lima;18
HOSP-04530;Maria Vitória Nogueira;198.502.634-15;1972-12-24;Feminino;;2024-11-02;Trauma Crânio-Encefálico;Fisioterapia;2;3419.49;Dr(a). Silveira;6
HOSP-04531;Cauã Novaes;950.473.826-56;1985-09-20;Feminino;2024-02-14;2024-03-01;Apendicite;Cirurgia Cardíaca;3;3626.37;Dr(a). Andrade;16
HOSP-04532;Augusto Leão;368.947.052-83;1975-03-03;Feminino;2024-03-01;2024-03-11;Pneumonia;Antibióticos;;4705.54;Dr(a). Rocha;10
HOSP-04533;Rafaela Aragão;726.345.019-43;1978-08-05;Masculino;2024-07-09;2024-07-31;Diabetes Descompensada;Cirurgia;1;2044.86;Dr(a). Teixeira;22
HOSP-04534;Anna Liz Costa;371.524.960-99;1926-07-06;Feminino;2024-11-19;2024-11-20;Infarto;Cirurgia;1;2198.09;Dr(a). Sampaio;1
HOSP-04535;Lorena Fonseca;120.795.634-16;1937-01-14;Feminino;2024-12-10;2025-01-09;Pneumonia;Tratamento Clínico;1;2501.92;Dr(a). Pinto;30
HOSP-04536;Sr. Igor Caldeira;;1964-11-13;Masculino;2024-06-22;2024-07-01;Infarto;Fisioterapia;4;4747.41;Dr(a). Melo;9
HOSP-04537;João Miguel da Rocha;130.524.697-70;1973-12-29;Feminino;2024-12-15;2025-01-13;;Observação;5;5697.12;Dr(a). Nascimento;29
HOSP-04538;João Nunes;453.807.612-08;1991-10-21;Feminino;2024-06-03;2024-06-15;Fratura;Cirurgia Cardíaca;9;7206.65;Dr(a). Jesus;
HOSP-04539;Letícia Araújo;981.042.736-04;2014-11-26;Masculino;2024-02-13;2024-02-17;Trauma Crânio-Encefálico;Observação;8;5874.16;Dr(a). Moraes;4
HOSP-04540;Heloísa da Conceição;691.028.543-33;2024-04-08;Feminino;2024-06-17;2024-06-18;Apendicite;Tratamento Clínico;8;6429.88;Dr(a). Casa Grande;
HOSP-04541;Antony Pereira;560.983.274-83;2011-05-29;Feminino;2024-07-04;2024-07-21;Covid-19;Antibióticos;4;5333.63;Dr(a). Leão;17
HOSP-04542;Sr. Thiago Aragão;214.085.697-01;1975-02-18;Masculino;;2025-01-19;Diabetes Descompensada;Fisioterapia;2;3414.78;Dr(a). Pastor;
HOSP-04543;Luara da Conceição;502.731.894-41;2009-07-03;Masculino;2024-05-09;2024-05-12;Fratura;Observação;4;3966.15;Dr(a). Cavalcanti;3
HOSP-04544;Vinicius Campos;246.975.381-37;1935-10-28;Feminino;2024-07-14;2024-08-11;Fratura;Fisioterapia;6;4903.89;Dr(a). Rocha;28
HOSP-04545;Dr. João Felipe da Paz;185.902.673-77;2009-07-11;Feminino;2024-09-05;2024-09-10;Pneumonia;Tratamento Clínico;6;52504.03;Dr(a). Farias;5
HOSP-04546;Liam Fonseca;620.371.549-25;1932-05-27;Feminino;2024-07-07;2024-08-02;Trauma Crânio-Encefálico;Cirurgia Cardíaca;2;3981.56;Dr(a). Câmara;26
HOSP-04547;Rhavi Viana;408.751.263-08;1985-04-25;Masculino;2024-07-04;2024-07-25;Fratura;Fisioterapia;4;4993.54;Dr(a). Abreu;21
HOSP-04548;Erick da Mata;360.258.471-26;1982-07-31;Masculino;2024-04-24;2024-04-25;Pneumonia;Antibióticos;1;2746.57;Dr(a). Campos;1
HOSP-04549;Enrico Cirino;839.174.625-91;;Masculino;;;Infarto;Tratamento Clínico;9;5563.84;Dr(a). Costa;6
HOSP-04550;Bruno Gomes;;1936-04-09;;2024-04-25;2024-05-05;Fratura;Cirurgia Cardíaca;5;4890.43;Dr(a). Montenegro;10
HOSP-04551;Ana Novaes;321.560.847-26;1991-02-25;;2024-09-21;2024-10-13;Covid-19;Fisioterapia;8;5646.89;Dr(a). Cardoso;22
